Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773771100,20,POST,/infer [medium],0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,3,0,3900.0,6350.876680332779,3072.1114159969147,12090.580250005587,540.6666666666666
1773771100,20,POST,/infer [short],0.300000,0.000000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13000,13000,5,0,11000.0,8258.219608198851,1219.149832992116,12762.09225000639,329.2
1773771100,20,,Aggregated,0.600000,0.000000,12000,12000,13000,13000,16000,16000,16000,16000,16000,16000,16000,14,0,4800.0,6679.368214286764,15.00687500811182,16355.95083401131,541.8571428571429
1773771101,20,GET,/health,0.000000,0.000000,19,19,19,19,19,19,19,19,19,19,19,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771101,20,POST,/infer [long],0.100000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,9700.0,11027.867833676282,7060.5002920055995,16355.95083401131,1092.3333333333333
1773771101,20,POST,/infer [medium],0.100000,0.000000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,4,0,3900.0,9230.12026025026,3072.1114159969147,17867.8510000027,531.5
1773771101,20,POST,/infer [short],0.300000,0.000000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13000,13000,5,0,11000.0,8258.219608198851,1219.149832992116,12762.09225000639,329.2
1773771101,20,,Aggregated,0.500000,0.000000,12000,13000,16000,16000,18000,18000,18000,18000,18000,18000,18000,15,0,7100.0,7425.267066667827,15.00687500811182,17867.8510000027,539.3333333333334
1773771102,20,GET,/health,0.000000,0.000000,19,19,19,19,19,19,19,19,19,19,19,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771102,20,POST,/infer [long],0.200000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,9700.0,11027.867833676282,7060.5002920055995,16355.95083401131,1092.3333333333333
1773771102,20,POST,/infer [medium],0.100000,0.000000,18000,18000,19000,19000,19000,19000,19000,19000,19000,19000,19000,5,0,12000.0,11194.483066399698,3072.1114159969147,19051.93429099745,548.4
1773771102,20,POST,/infer [short],0.300000,0.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,5,0,11000.0,8258.219608198851,1219.149832992116,12762.09225000639,329.2
1773771102,20,,Aggregated,0.600000,0.000000,16000,16000,18000,18000,19000,19000,19000,19000,19000,19000,19000,16,0,7100.0,8151.933768188428,15.00687500811182,19051.93429099745,544.125
1773771103,20,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771103,20,POST,/infer [long],0.200000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,9700.0,11027.867833676282,7060.5002920055995,16355.95083401131,1092.3333333333333
1773771103,20,POST,/infer [medium],0.100000,0.000000,18000,18000,19000,19000,19000,19000,19000,19000,19000,19000,19000,5,0,12000.0,11194.483066399698,3072.1114159969147,19051.93429099745,548.4
1773771103,20,POST,/infer [short],0.300000,0.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,5,0,11000.0,8258.219608198851,1219.149832992116,12762.09225000639,329.2
1773771103,20,,Aggregated,0.600000,0.000000,16000,18000,18000,19000,19000,19000,19000,19000,19000,19000,19000,16,0,7100.0,8151.933768188428,15.00687500811182,19051.93429099745,544.125
1773771104,20,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771104,20,POST,/infer [long],0.100000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,9700.0,11027.867833676282,7060.5002920055995,16355.95083401131,1092.3333333333333
1773771104,20,POST,/infer [medium],0.200000,0.000000,19000,19000,21000,21000,21000,21000,21000,21000,21000,21000,21000,6,0,12000.0,12818.522971998997,3072.1114159969147,20938.722499995492,557.5
1773771104,20,POST,/infer [short],0.200000,0.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,5,0,11000.0,8258.219608198851,1219.149832992116,12762.09225000639,329.2
1773771104,20,,Aggregated,0.500000,0.000000,18000,19000,19000,21000,21000,21000,21000,21000,21000,21000,21000,17,0,9700.0,8904.097811235903,15.00687500811182,20938.722499995492,547.5882352941177
1773771105,20,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771105,20,POST,/infer [long],0.100000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,9700.0,11027.867833676282,7060.5002920055995,16355.95083401131,1092.3333333333333
1773771105,20,POST,/infer [medium],0.200000,0.000000,19000,19000,21000,21000,21000,21000,21000,21000,21000,21000,21000,6,0,12000.0,12818.522971998997,3072.1114159969147,20938.722499995492,557.5
1773771105,20,POST,/infer [short],0.200000,0.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,5,0,11000.0,8258.219608198851,1219.149832992116,12762.09225000639,329.2
1773771105,20,,Aggregated,0.500000,0.000000,18000,19000,19000,21000,21000,21000,21000,21000,21000,21000,21000,17,0,9700.0,8904.097811235903,15.00687500811182,20938.722499995492,547.5882352941177
1773771106,20,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771106,20,POST,/infer [long],0.100000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,9700.0,11027.867833676282,7060.5002920055995,16355.95083401131,1092.3333333333333
1773771106,20,POST,/infer [medium],0.200000,0.000000,21000,21000,22000,22000,22000,22000,22000,22000,22000,22000,22000,7,0,18000.0,14099.034232000122,3072.1114159969147,21782.10179200687,567.4285714285714
1773771106,20,POST,/infer [short],0.200000,0.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,5,0,11000.0,8258.219608198851,1219.149832992116,12762.09225000639,329.2
1773771106,20,,Aggregated,0.500000,0.000000,19000,21000,21000,22000,22000,22000,22000,22000,22000,22000,22000,18,0,9700.0,9619.54247683429,15.00687500811182,21782.10179200687,552.0
1773771107,20,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771107,20,POST,/infer [long],0.100000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,9700.0,11027.867833676282,7060.5002920055995,16355.95083401131,1092.3333333333333
1773771107,20,POST,/infer [medium],0.200000,0.000000,21000,21000,22000,22000,22000,22000,22000,22000,22000,22000,22000,7,0,18000.0,14099.034232000122,3072.1114159969147,21782.10179200687,567.4285714285714
1773771107,20,POST,/infer [short],0.200000,0.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,5,0,11000.0,8258.219608198851,1219.149832992116,12762.09225000639,329.2
1773771107,20,,Aggregated,0.500000,0.000000,19000,21000,21000,22000,22000,22000,22000,22000,22000,22000,22000,18,0,9700.0,9619.54247683429,15.00687500811182,21782.10179200687,552.0
1773771108,20,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771108,20,POST,/infer [long],0.100000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,9700.0,11027.867833676282,7060.5002920055995,16355.95083401131,1092.3333333333333
1773771108,20,POST,/infer [medium],0.200000,0.000000,21000,21000,22000,22000,22000,22000,22000,22000,22000,22000,22000,7,0,18000.0,14099.034232000122,3072.1114159969147,21782.10179200687,567.4285714285714
1773771108,20,POST,/infer [short],0.200000,0.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,5,0,11000.0,8258.219608198851,1219.149832992116,12762.09225000639,329.2
1773771108,20,,Aggregated,0.500000,0.000000,19000,21000,21000,22000,22000,22000,22000,22000,22000,22000,22000,18,0,9700.0,9619.54247683429,15.00687500811182,21782.10179200687,552.0
1773771109,20,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771109,20,POST,/infer [long],0.100000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,9700.0,11027.867833676282,7060.5002920055995,16355.95083401131,1092.3333333333333
1773771109,20,POST,/infer [medium],0.200000,0.000000,21000,21000,22000,22000,22000,22000,22000,22000,22000,22000,22000,7,0,18000.0,14099.034232000122,3072.1114159969147,21782.10179200687,567.4285714285714
1773771109,20,POST,/infer [short],0.200000,0.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,5,0,11000.0,8258.219608198851,1219.149832992116,12762.09225000639,329.2
1773771109,20,,Aggregated,0.500000,0.000000,21000,21000,22000,22000,22000,22000,22000,22000,22000,22000,22000,18,0,9700.0,9619.54247683429,15.00687500811182,21782.10179200687,552.0
1773771110,20,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771110,20,POST,/infer [long],0.100000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,4,0,9700.0,14495.589010759431,7060.5002920055995,24898.75254200888,1072.0
